B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,Group
-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-200,-200,-200,-92,-200,-96,-200,-200,-200,-81,-78,-84,18
-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-82,-85,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-92,-200,-96,-200,-200,-200,-81,-78,-84,18
-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,14
-87,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-89,-88,-200,6
-76,-200,-200,-200,-86,-200,-72,-88,-77,-86,-200,-200,-83,-200,-89,10
-87,-93,-200,-77,-200,-200,-200,-200,-200,-200,-72,-82,-200,-200,-200,13
-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200,-82,19
-85,-200,-200,-200,-200,-200,-90,-200,-87,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-87,-200,-200,-89,-200,-200,-200,-200,-200,-200,-77,-87,-200,-200,-200,1
-200,-200,-200,-58,-200,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,3
-94,-200,-200,-200,-83,-200,-200,-87,-57,-200,-200,-200,-93,-200,-200,9
-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,21
-83,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-81,-200,-200,-200,-89,-200,-200,-92,-73,-79,-200,-200,-73,-200,-200,23
-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-85,-86,-200,-200,-200,4
-85,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-96,-86,-83,6
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,22
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-200,-91,-86,-97,-88,-200,-200,-73,-200,-200,11
-200,-200,-200,-200,-76,-200,-200,-75,-79,-200,-200,-200,-79,-200,-200,8
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-91,19
-87,-200,-200,-200,-200,-200,-80,-200,-87,-200,-200,-200,-84,-80,-86,18
-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-93,-200,-200,-200,-79,-200,-200,-94,-63,-94,-200,-200,-85,-200,-200,9
-74,-200,-200,-200,-87,-200,-200,-97,-77,-83,-200,-200,-71,-200,-200,23
-87,-200,-200,-200,-200,-200,-80,-200,-87,-200,-200,-200,-84,-80,-86,18
-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-94,14
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-72,-200,-200,-200,-93,-87,-75,-91,-77,-84,-200,-200,-82,-200,-200,10
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-81,-200,6
-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-83,-90,-200,-200,-200,4
-83,-200,-200,-79,-200,-200,-200,-200,-97,-200,-72,-82,-200,-200,-200,13
-81,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,5
-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,1
-200,-200,-200,-42,-200,-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,3
-88,-200,-200,-87,-200,-200,-200,-200,-200,-200,-82,-88,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,-90,19
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-86,-200,-200,-200,-78,-200,-200,-84,-66,-91,-200,-200,-84,-200,-200,9
-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-82,21
-75,-200,-200,-200,-88,-200,-200,-88,-70,-83,-200,-200,-71,-200,-200,23
-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-200,-200,-82,-89,-200,-200,-200,-74,-200,-200,11
-90,-200,-200,-200,-200,-90,-71,-200,-200,-200,-200,-200,-200,-82,-86,6
-85,-200,-98,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-82,-86,-200,-200,-200,4
-85,-200,-200,-80,-200,-200,-200,-200,-200,-200,-83,-85,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-200,-200,22
-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,-200,-200,-83,-77,-89,18
-91,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,3
-200,-200,-200,-200,-76,-200,-200,-79,-78,-200,-200,-200,-76,-200,-200,8
-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,-200,-200,-83,-77,-89,18
-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,14
-71,-200,-200,-200,-89,-84,-79,-87,-73,-92,-200,-200,-87,-200,-200,10
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-84,-200,-200,-200,-93,-83,-80,-89,-72,-83,-200,-200,-87,-92,-92,16
-89,-200,-200,-200,-79,-200,-200,-89,-57,-91,-200,-200,-88,-200,-200,9
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,-72,19
-79,-200,-200,-200,-84,-200,-200,-94,-71,-81,-200,-200,-71,-200,-200,23
-89,-200,-200,-81,-200,-200,-200,-200,-94,-200,-72,-86,-200,-200,-200,13
-95,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-87,-200,6
-82,-200,-200,-200,-200,-200,-88,-200,-88,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-85,-200,-200,-88,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,1
-94,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-82,-85,-200,-200,-200,4
-96,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-82,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-93,-200,-200,-200,-200,-200,-97,-84,-89,-200,-200,-200,-73,-200,-200,11
-82,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-83,-200,-200,-200,-91,-82,-79,-89,-67,-82,-200,-200,-87,-92,-92,16
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-86,-200,-200,-200,-79,-200,-200,-86,-58,-92,-200,-200,-84,-200,-200,9
-91,-200,-200,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-84,-88,6
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-76,19
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-83,-200,-200,22
-78,-200,-200,-200,-87,-200,-200,-89,-74,-77,-200,-200,-70,-200,-200,23
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-86,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,4
-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-69,-80,18
-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,14
-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-69,-80,18
-71,-200,-200,-200,-200,-84,-78,-200,-82,-90,-200,-200,-90,-200,-93,10
-84,-200,-200,-87,-200,-200,-200,-200,-200,-200,-86,-88,-200,-200,-200,15
-85,-200,-200,-85,-200,-200,-200,-200,-91,-200,-73,-78,-200,-200,-200,13
-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-80,-87,-200,-200,-200,1
-200,-200,-200,-200,-75,-200,-200,-82,-87,-200,-200,-200,-79,-200,-200,8
-85,-200,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-97,-200,-92,-200,-200,-200,-200,-84,-200,6
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-92,-200,-200,-200,-79,-200,-200,-87,-57,-200,-200,-200,-85,-200,-200,9
-78,-200,-200,-200,-87,-200,-92,-99,-72,-80,-200,-200,-68,-200,-200,23
-81,-200,-200,-200,-89,-86,-73,-89,-75,-82,-200,-200,-87,-92,-92,16
-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,-76,19
-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,-84,-89,-200,-200,-200,4
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-92,-200,-200,-200,-200,-200,-92,-86,-88,-200,-200,-200,-75,-200,-200,11
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-81,-200,-200,-200,-89,-86,-80,-89,-70,-81,-200,-200,-87,-92,-92,16
-88,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-84,-200,6
-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,-85,-200,-200,22
-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-83,-200,-200,18
-91,-200,-200,-200,-79,-200,-200,-87,-58,-92,-200,-200,-85,-200,-200,9
-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-93,-200,14
-78,-200,-200,-200,-200,-88,-80,-200,-81,-85,-200,-200,-91,-200,-200,10
-79,-200,-200,-200,-89,-200,-200,-89,-71,-86,-200,-200,-69,-200,-200,23
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-83,-200,-200,18
-93,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-73,19
-93,-200,-200,-88,-200,-200,-200,-200,-200,-200,-86,-88,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,1
-86,-93,-200,-76,-200,-200,-200,-200,-94,-200,-73,-88,-200,-200,-200,13
-84,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,-200,5
-86,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-77,-200,6
-86,-200,-200,-81,-200,-200,-200,-200,-200,-200,-87,-89,-200,-200,-200,15
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-73,-200,-200,-78,-86,-200,-200,-200,-79,-200,-200,8
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,21
-90,-200,-200,-200,-78,-200,-200,-86,-59,-93,-200,-200,-85,-200,-200,9
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-76,-200,-200,-200,-87,-200,-200,-200,-70,-78,-200,-200,-69,-200,-200,23
-200,-200,-200,-200,-200,-200,-91,-83,-90,-200,-200,-200,-82,-200,-200,11
-87,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-71,19
-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-82,-87,-200,-200,-200,4
-83,-200,-200,-200,-89,-89,-70,-89,-74,-87,-200,-200,-86,-92,-92,16
-200,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-87,-200,-200,22
-200,-200,-200,-65,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-88,-85,-200,18
-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,14
-79,-200,-200,-200,-96,-93,-79,-83,-75,-89,-200,-200,-83,-200,-200,10
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-88,-85,-200,18
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,1
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,21
-91,-200,-200,-82,-200,-200,-200,-200,-200,-200,-80,-91,-200,-200,-200,13
-81,-200,-200,-200,-200,-200,-89,-200,-90,-200,-200,-200,-200,-200,-200,5
-75,-200,-200,-200,-88,-200,-200,-92,-79,-78,-200,-200,-70,-200,-200,23
-200,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-87,-89,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,-200,-87,19
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-83,-200,-200,-200,-89,-88,-70,-90,-72,-87,-200,-200,-94,-92,-92,16
-200,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-82,-94,6
-200,-200,-200,-56,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-91,-200,-200,-200,-200,-200,-200,-82,-89,-91,-200,-200,-82,-200,-200,11
-88,-200,-200,-200,-79,-200,-200,-84,-58,-93,-200,-200,-90,-200,-200,9
-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-87,-200,-200,-200,-80,-200,-200,-86,-59,-94,-200,-200,-85,-200,-200,9
-200,-200,-200,-200,-69,-200,-200,-85,-84,-200,-200,-200,-81,-200,-200,8
-88,-200,-200,-85,-200,-200,-200,-200,-200,-200,-86,-89,-200,-200,-200,15
-76,-200,-200,-200,-86,-200,-200,-88,-71,-80,-200,-200,-67,-200,-200,23
-84,-200,-200,-200,-91,-91,-72,-92,-71,-84,-200,-200,-89,-92,-92,16
-88,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,14
-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-85,-88,-200,-200,-200,4
-75,-200,-200,-200,-200,-87,-78,-93,-76,-86,-200,-200,-91,-200,-200,10
-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-76,-74,-200,18
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82,-200,-200,22
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,-71,19
-89,-200,-200,-200,-200,-200,-55,-200,-92,-200,-200,-200,-200,-81,-85,6
-200,-200,-200,-59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-76,-74,-200,18
-86,-200,-200,-79,-200,-200,-200,-200,-91,-200,-82,-77,-200,-200,-200,13
-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-80,-200,-200,-200,-88,-89,-82,-90,-72,-85,-200,-200,-89,-92,-92,16
-86,-200,-200,-200,-78,-200,-200,-90,-64,-200,-200,-200,-88,-200,-200,9
-77,-200,-200,-200,-88,-200,-94,-91,-74,-98,-200,-200,-69,-200,-200,23
-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-90,-200,-97,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,4
-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-87,-200,-200,-200,-200,-200,-51,-200,-200,-200,-200,-200,-200,-200,-90,6
-94,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-200,-95,-200,-92,-84,-92,-200,-200,-200,-76,-200,-200,11
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-85,19
-79,-200,-200,-200,-90,-87,-83,-91,-71,-89,-200,-200,-89,-92,-92,16
-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,14
-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-73,-200,-200,-200,-93,-97,-88,-92,-66,-81,-200,-200,-78,-200,-83,10
-90,-200,-200,-200,-82,-200,-200,-88,-61,-200,-200,-200,-91,-200,-200,9
-200,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-72,-82,-83,18
-76,-200,-200,-200,-87,-200,-200,-94,-70,-80,-200,-200,-69,-200,-200,23
-200,-200,-200,-200,-70,-200,-200,-79,-88,-200,-200,-200,-76,-200,-200,8
-200,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-72,-82,-83,18
-89,-200,-200,-200,-200,-99,-64,-200,-200,-200,-200,-200,-200,-90,-79,6
-84,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-84,-200,-200,-84,-200,-200,-200,-200,-200,-200,-87,-89,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-83,-90,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,-200,-200,-85,-200,-200,22
-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-86,-94,-200,-200,-200,4
-87,-200,-200,-76,-200,-200,-200,-200,-200,-200,-82,-81,-200,-200,-200,13
-81,-200,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,-81,19
-84,-200,-200,-200,-88,-94,-79,-91,-72,-85,-200,-200,-86,-92,-92,16
-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-89,-200,-200,-200,-200,-200,-200,-83,-200,-90,-200,-200,-77,-200,-200,11
-89,-200,-200,-200,-79,-200,-200,-90,-71,-88,-200,-200,-89,-200,-200,9
-76,-200,-200,-200,-87,-200,-200,-200,-77,-85,-200,-200,-73,-200,-200,23
-94,-200,-200,-200,-200,-200,-53,-200,-200,-200,-200,-200,-200,-83,-200,6
-92,-200,-200,-77,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,3
-89,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-91,-200,-200,-87,-200,-200,-200,-200,-200,-200,-86,-91,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,14
-81,-200,-200,-94,-200,-83,-80,-91,-77,-200,-200,-200,-91,-200,-84,10
-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,-86,19
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-76,-200,-85,18
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,1
-84,-200,-200,-200,-94,-88,-73,-93,-73,-85,-200,-200,-97,-92,-92,16
-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-85,21
-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-76,-200,-85,18
-86,-200,-200,-85,-200,-200,-200,-200,-93,-200,-85,-76,-200,-200,-200,13
-85,-200,-200,-200,-200,-200,-90,-200,-91,-200,-200,-200,-200,-200,-200,5
-91,-200,-200,-200,-80,-200,-200,-89,-63,-91,-200,-200,-85,-200,-200,9
-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,3
-77,-200,-200,-200,-88,-200,-200,-92,-200,-81,-200,-200,-68,-200,-200,23
-200,-200,-200,-200,-69,-200,-200,-79,-85,-200,-200,-200,-76,-200,-200,8
-90,-200,-93,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,-80,-200,-200,22
-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-83,-87,-200,-200,-200,4
-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-94,-200,-200,-80,-200,-200,-200,-200,-200,-200,-83,-87,-200,-200,-200,15
-83,-200,-200,-200,-90,-88,-77,-93,-71,-87,-200,-200,-91,-92,-92,16
-200,-200,-200,-200,-200,-200,-200,-83,-88,-92,-200,-200,-77,-200,-200,11
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-92,-74,19
-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-94,-200,-200,-49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-85,-200,-200,-200,-81,-200,-200,-87,-57,-200,-200,-200,-85,-200,-200,9
-78,-200,-200,-200,-89,-200,-95,-93,-73,-75,-200,-200,-74,-200,-200,23
-82,-200,-200,-200,-200,-93,-84,-200,-94,-200,-200,-200,-93,-200,-200,10
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,14
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-94,-200,-200,-85,-200,-200,-200,-200,-200,-200,-85,-86,-200,-200,-200,4
-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-79,18
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-79,18
-87,-200,-200,-200,-92,-87,-76,-90,-70,-88,-200,-200,-85,-92,-92,16
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-84,-84,6
-85,-200,-200,-92,-200,-200,-200,-200,-200,-200,-88,-75,-200,-200,-200,13
-81,-200,-200,-200,-200,-200,-90,-200,-89,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,-90,19
-92,-200,-200,-92,-200,-200,-200,-200,-200,-200,-94,-93,-200,-200,-200,3
-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-89,-200,-200,-200,-77,-200,-200,-86,-60,-200,-200,-200,-89,-200,-200,9
-73,-200,-200,-200,-90,-200,-200,-90,-77,-78,-200,-200,-72,-200,-200,23
-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,7
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-83,-87,-200,-200,-200,4
-200,-200,-200,-200,-70,-200,-200,-84,-83,-200,-200,-200,-84,-200,-200,8
-93,-200,-200,-200,-200,-200,-91,-82,-87,-88,-200,-200,-78,-200,-200,11
-83,-200,-200,-200,-200,-200,-58,-200,-96,-200,-200,-200,-89,-89,-200,6
-79,-200,-200,-200,-92,-87,-81,-90,-71,-89,-200,-200,-85,-92,-92,16
-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,-84,-200,-200,22
-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-65,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,14
-95,-200,-200,-83,-200,-200,-200,-200,-200,-200,-84,-89,-200,-200,-200,15
-78,-200,-200,-200,-200,-85,-76,-200,-84,-200,-200,-200,-97,-94,-200,10
-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,-85,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-70,19
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-86,-87,18
-75,-200,-200,-200,-95,-200,-200,-94,-77,-76,-200,-200,-71,-200,-200,23
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-86,-87,18
-82,-200,-200,-86,-200,-200,-200,-200,-200,-200,-78,-93,-200,-200,-200,13
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-87,-87,-200,-200,-200,4
